id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
267,,,2024-04-18 07:41:22.122125,1,https://www.odoo.com/app/email-marketing,"{""en_US"": ""Design, send and track emails""}",mass_mailing,Odoo S.A.,/mass_mailing/static/description/icon.png,installed,17.0.2.7,"{""en_US"": ""Email Marketing""}",53,"{""en_US"": ""Odoo Mass Mailing\n-----------------\n\nEasily send mass mailing to your leads, opportunities or customers\nwith Odoo <a href=\""https://www.odoo.com/app/email-marketing\"">Email Marketing</a>. Track\nmarketing campaigns performance to improve conversion rates. Design\nprofessional emails and reuse templates in a few clicks.\n\nSend Professional Emails\n------------------------\n\nImport database of prospects or filter on existing leads, opportunities and\ncustomers in just a few clicks.\n\nDefine email templates to reuse content or specific design for your newsletter.\nSetup several email servers with their own IP/domain to optimise opening rates.\n\nOrganize Marketing Campaigns\n----------------------------\n\nDesign, Send, Track by Campaigns with our <a href=\""https://www.odoo.com/app/email-marketing\"">Lead Automation</a> app.\n\nGet real time statistics on campaigns performance to improve your conversion\nrate. Track mails sent, received, opened and answered.\n\nEasily manage your marketing campaigns, discussion groups, leads and\nopportunities in one simple and powerful platform.\n\nIntegrated with Odoo Apps\n-------------------------\n\nGet access to mass mailing features from every Odoo app to improve the way your\nusers communicate.\n\nSend template of emails from Odoo <a href=\""https://www.odoo.com/app/email-marketing\"">CRM opportunities</a>, select leads based\non marketing segments, send <a href=\""https://www.odoo.com/app/recruitment\"">job offers</a> and automate\nanswers to applicants, reuse email template in the lead automation marketing\ncampaigns.\n\nAnswers to your emails appears automatically in the history of every document\nwith the social network module.\n\nClean Your Lead Database\n------------------------\n\nGet a clean lead database that improves over the time using the performance of\nyour mails. Odoo handle bounce mails efficiently, flag erroneous leads\naccordingly and gives you statistics on the quality of your leads.\n\nOne click emails send\n---------------------\n\nThe marketing department will love working on campaigns. But you can also give\na one click mass mailing facility to all others users on their own prospects or\ndocuments.\n\nSelect a few documents (e.g. leads, support tickets, suppliers, applicants,\n...) and send emails to their contacts in one click, reusing existing emails\ntemplates.\n\nFollow-up On Answers\n--------------------\n\nThe chatter feature enables you to communicate faster and more efficiently with\nyour customer. Get documents created automatically (leads, opportunities,\ntasks, ...) based on answers to your mass mailing campaigns Follow the\ndiscussion directly on the business documents within Odoo or via email.\n\nGet all the negotiations and discussions attached to the right document and\nrelevent managers notified on specific events.\n\nCampaigns Dashboard\n-------------------\n\nGet the insights you need to make smarter marketing campaign. Track statistics\nper campaign: bounce rates, sent mails, best content, etc. The clear dashboards\ngives you a direct overview of your campaign performance.\n\nFully Integrated With Others Apps\n---------------------------------\n\nDefine automation rules (e.g. ask a salesperson to call, send an email, ...)\nbased on triggers (no activity since 20 days, answered a promotional email,\netc.)\n\nOptimize campaigns from lead to close, on every channel. Make smarter decisions\nabout where to invest and show the impact of your marketing activities on your\ncompany's bottom line.\n\nIntegrate a contact form in your website easily. Forms submissions create leads\nautomatically in Odoo CRM. Leads can be used in marketing campaigns.\n\nManage your <a href=\""https://www.odoo.com/app/crm\"">sales funnel</a> with no\neffort. Attract leads, follow-up on phone calls and meetings. Analyse the\nquality of your leads to make informed decisions and save time by integrating\nemails directly into the application.\n\n""}",t,f,f,LGPL-3,60,f,f,,,,,"Email Marketing
Email Marketing/Campaigns
Email Marketing/Configuration
Email Marketing/Configuration/Blacklisted Email Addresses
Email Marketing/Configuration/Campaign Stages
Email Marketing/Configuration/Campaign Tags
Email Marketing/Configuration/Favorite Filters
Email Marketing/Configuration/Link Tracker
Email Marketing/Configuration/Optout Reasons
Email Marketing/Configuration/Settings
Email Marketing/Mailing Lists
Email Marketing/Mailing Lists/Mailing List Contacts
Email Marketing/Mailing Lists/Mailing Lists
Email Marketing/Mailings
Email Marketing/Reporting
Email Marketing/Reporting/Mass Mailing Analysis
Email Marketing/Reporting/Optout
Settings/Technical/Mass Mailing
Settings/Technical/Mass Mailing/Mailing Traces","","* INHERIT Separator (qweb)
* INHERIT digest_mail_main (qweb)
* INHERIT email_designer_snippets (qweb)
* INHERIT link.tracker.click.view.form.inherit.mass_mailing (form)
* INHERIT link.tracker.click.view.graph.inherit.mass_mailing (graph)
* INHERIT link.tracker.click.view.search.inherit.mass_mailing (search)
* INHERIT link.tracker.click.view.tree.inherit.mass_mailing (tree)
* INHERIT link.tracker.view.form.inherit.mass.mail (form)
* INHERIT link.tracker.view.search.inherit.mass.mail (search)
* INHERIT mail.blacklist.view.form.inherit.mailing (form)
* INHERIT mail.blacklist.view.search (search)
* INHERIT mail.blacklist.view.tree.inherit.mailing (tree)
* INHERIT mail.compose.message.form.mass_mailing (form)
* INHERIT mailing.mailing.view.form.full.width (form)
* INHERIT res.config.settings.view.form.inherit.mass.mailing (form)
* INHERIT s_alert_options (qweb)
* INHERIT s_hr_options (qweb)
* INHERIT s_masonry_block_options (qweb)
* INHERIT s_rating_options (qweb)
* INHERIT snippet_options (qweb)
* INHERIT snippet_options_background_options (qweb)
* INHERIT utm.campaign.view.form (form)
* INHERIT utm.campaign.view.kanban (kanban)
Alert (qweb)
Big Boxes (qweb)
Blockquote (qweb)
Browser View (qweb)
Call to Action (qweb)
Centered Logo (qweb)
Columns (qweb)
Comparisons (qweb)
Cover (qweb)
Discount Offer (qweb)
Event (qweb)
Features (qweb)
Features Grid (qweb)
Footer Center (qweb)
Footer Left (qweb)
Image - Text (qweb)
Items (qweb)
Left Logo (qweb)
Left Text (qweb)
Mail Statistics Graph (graph)
Marketing: mailing link trackers statistic (qweb)
Masonry (qweb)
Mass Mailing Layout (qweb)
Mass Mailing: A/B Test Description (qweb)
Media List (qweb)
Numbers (qweb)
Picture (qweb)
Promo Code (qweb)
Rating (qweb)
References (qweb)
Report Unsubscribed (qweb)
Showcase (qweb)
Team (qweb)
Text (qweb)
Text - Image (qweb)
Text Highlight (qweb)
Title (qweb)
Unsubscribe (qweb)
View Online (qweb)
mailing.contact.import.view.form (form)
mailing.contact.pivot (pivot)
mailing.contact.to.list.view.form (form)
mailing.contact.view.form (form)
mailing.contact.view.graph (graph)
mailing.contact.view.kanban (kanban)
mailing.contact.view.search (search)
mailing.contact.view.tree (tree)
mailing.filter.view.form (form)
mailing.filter.view.search (search)
mailing.filter.view.tree (tree)
mailing.list.form (form)
mailing.list.form.simplified (form)
mailing.list.merge.form (form)
mailing.list.view.kanban (kanban)
mailing.list.view.search (search)
mailing.list.view.tree (tree)
mailing.mailing.form (form)
mailing.mailing.graph (graph)
mailing.mailing.kanban (kanban)
mailing.mailing.schedule.date.view.form (form)
mailing.mailing.search (search)
mailing.mailing.test.form (form)
mailing.mailing.tree (tree)
mailing.mailing.view.calendar (calendar)
mailing.subscription.optout.view.form (form)
mailing.subscription.optout.view.search (search)
mailing.subscription.optout.view.tree (tree)
mailing.subscription.view.form (form)
mailing.subscription.view.search (search)
mailing.subscription.view.tree (tree)
mailing.trace.report.view.graph (graph)
mailing.trace.report.view.pivot (pivot)
mailing.trace.report.view.search (search)
mailing.trace.report.view.tree (tree)
mailing.trace.view.form (form)
mailing.trace.view.search (search)
mailing.trace.view.tree (tree)
mailing.trace.view.tree.mail (tree)
mass_mailing.preview_content_mobile (qweb)
mass_mailing_mail_layout (qweb)
s_masonry_block_alternation_image_text_template (qweb)
s_masonry_block_alternation_text_image_template (qweb)
s_masonry_block_alternation_text_image_text_template (qweb)
s_masonry_block_alternation_text_template (qweb)
s_masonry_block_default_template (qweb)
s_masonry_block_image_texts_image_template (qweb)
s_masonry_block_images_template (qweb)
s_masonry_block_mosaic_template (qweb)
s_masonry_block_reversed_template (qweb)
s_masonry_block_texts_image_texts_template (qweb)
snippet_options_border_line_widgets (qweb)
snippet_options_border_widgets (qweb)
social_links (qweb)
theme_basic_template (qweb)
theme_default_template (qweb)
theme_empty_template (qweb)
unsubscribe_form (qweb)",official,
265,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Allows integration with mail plugins.""}",mail_plugin,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Mail Plugin""}",12,"{""en_US"": ""Integrate Odoo with your mailbox, get information about contacts directly inside your mailbox, log content of emails as internal notes""}",f,f,f,LGPL-3,5,f,f,,,,,"","","",official,
266,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/maintenance,"{""en_US"": ""Track equipment and manage maintenance requests""}",maintenance,Odoo S.A.,/maintenance/static/description/icon.png,uninstalled,,"{""en_US"": ""Maintenance""}",52,"{""en_US"": ""\nTrack equipment and maintenance requests""}",t,f,f,LGPL-3,100,f,f,,,,,"","","",official,
277,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Design, send and track SMS""}",mass_mailing_sms,Odoo S.A.,/mass_mailing_sms/static/description/icon.png,uninstalled,,"{""en_US"": ""SMS Marketing""}",53,"{""en_US"": """"}",t,f,f,LGPL-3,245,f,f,,,,,"","","",official,
281,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",microsoft_calendar,Odoo S.A.,/microsoft_calendar/static/description/icon.png,uninstalled,,"{""en_US"": ""Outlook Calendar""}",10,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
283,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/manufacturing,"{""en_US"": ""Manufacturing Orders & BOMs""}",mrp,Odoo S.A.,/mrp/static/description/icon.png,uninstalled,,"{""en_US"": ""Manufacturing""}",54,"{""en_US"": ""Odoo Manufacturing Resource Planning\n------------------------------------\n\nManage Bill of Materials, plan manufacturing orders, track work orders with the\nOdoo <a href=\""https://www.odoo.com/app/manufacturing\"">Open Source MRP</a> app.\n\nGet all your assembly or manufacturing operations managed by Odoo. Schedule\nmanufacturing orders and work orders automatically. Review the proposed\nplanning with the smart kanban and gantt views. Use the advanced analytics\nfeatures to detect bottleneck in resources capacities and inventory locations.\n\nSchedule Manufacturing Orders Efficiently\n-----------------------------------------\n\nGet manufacturing orders and work orders scheduled automatically based on your\nprocurement rules, quantities forecasted and dependent demand (demand for this\npart based on another part consuming it).\n\nDefine Flexible Master Data\n---------------------------\n\nGet the flexibility to create multi-level bill of materials, optional routing,\nversion changes and phantom bill of materials. You can use BoM for kits or for\nmanufacturing orders.\n\nGet Flexibility In All Operations\n---------------------------------\n\nEdit manually all proposed operations at any level of the progress. With Odoo,\nyou will not be frustrated by a rigid system.\n\nSchedule Work Orders\n--------------------\n\nCheck resources capacities and fix bottlenecks.  Define routings and plan the\nworking time and capacity of your resources. Quickly identify resource\nrequirements and bottlenecks to ensure your production meets your delivery\nschedule dates.\n\n\nA Productive User Interface\n---------------------------\n\nOrganize manufacturing orders and work orders the way you like it. Process next\norders from the list view, control in the calendar view and edit the proposed\nschedule in the Gantt view.\n\n\nInventory & Manufacturing Analytics\n-----------------------------------\n\nTrack the evolution of the stock value, according to the level of manufacturing\nactivities as they progress in the transformation process.\n\nFully Integrated with Operations\n--------------------------------\n\nGet your manufacturing resource planning accurate with it's full integration\nwith sales and purchases apps. The accounting integration allows real time\naccounting valuation and deeper reporting on costs and revenues on your\nmanufacturing operations.\n\n""}",t,f,f,LGPL-3,55,f,f,,,,,"","","",official,
284,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/manufacturing,"{""en_US"": ""Analytic accounting in Manufacturing""}",mrp_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Accounting - MRP""}",54,"{""en_US"": ""\nAnalytic Accounting in MRP\n==========================\n\n* Cost structure report\n\nAlso, allows to compute the cost of the product based on its BoM, using the costs of its components and work center operations.\nIt adds a button on the product itself but also an action in the list view of the products.\nIf the automated inventory valuation is active, the necessary accounting entries will be created.\n\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
287,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",mrp_repair,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Mrp Repairs""}",55,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
288,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/manufacturing,"{""en_US"": ""Subcontract Productions""}",mrp_subcontracting,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""MRP Subcontracting""}",54,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
428,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Spreadsheet""}",spreadsheet_dashboard_website_sale_slides,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Spreadsheet dashboard for eLearning""}",4,"{""en_US"": ""Spreadsheet""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
436,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Send text messages when final stock move""}",stock_sms,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Stock - SMS""}",4,"{""en_US"": ""Send text messages when final stock move""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
451,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_access_rights,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test of access rights and rules""}",38,"{""en_US"": ""Testing of access restrictions""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
452,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_action_bindings,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Test Action Bindings""}",38,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
454,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_assetsbundle,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-assetsbundle""}",38,"{""en_US"": ""A module to verify the Assets Bundle mechanism.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
455,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_auth_custom,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Tests that custom auth works & is not impaired by CORS""}",4,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
491,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",test_translation_import,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""test-translation-import""}",38,"{""en_US"": ""A module to test translation import.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
328,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/point-of-sale-shop,"{""en_US"": ""User-friendly PoS interface for shops and restaurants""}",point_of_sale,Odoo S.A.,/point_of_sale/static/description/icon.png,uninstalled,,"{""en_US"": ""Point of Sale""}",34,"{""en_US"": ""Odoo Point of Sale\n-----------------------------\n\nOdoo's <a href=\""https://www.odoo.com/app/point-of-sale-shop\"">Point of Sale</a>\nintroduces a super clean interface with no installation required that runs\nonline and offline on modern hardwares.\n\nIt's full integration with the company inventory and accounting, gives you real\ntime statistics and consolidations amongst all shops without the hassle of\nintegrating several applications.\n\nWork with the hardware you already have\n---------------------------------------\n\n### In your web browser\n\nOdoo's POS is a web application that can run on any device that can display\nwebsites with little to no setup required.\n\n### Touchscreen or Keyboard?\n\nThe Point of Sale works perfectly on any kind of touch enabled device, whether\nit's multi-touch tablets like an iPad or keyboardless resistive touchscreen\nterminals.\n\n### Scales and Printers\n\nBarcode scanners and printers are supported out of the box with no setup\nrequired. Scales, cashboxes, and other peripherals can be used with the proxy\nAPI.\n\nOnline and Offline\n------------------\n\n### Odoo's POS stays reliable even if your connection isn't\n\nDeploy new stores with just an internet connection: **no installation, no\nspecific hardware required**. It works with any **iPad, Tablet PC, laptop** or\nindustrial POS machine.\n\nWhile an internet connection is required to start the Point of Sale, it will\nstay operational even after a complete disconnection.\n\n\nA super clean user interface\n----------------------------\n\n### Simple and beautiful\n\nSay goodbye to ugly, outdated POS software and enjoy the Odoo web interface\ndesigned for modern retailer.\n\n### Designed for Productivity\n\nWhether it's for a restaurant or a shop, you can activate the multiple orders\nin parallel to not make your customers wait.\n\n### Blazing fast search\n\nScan products, browse through hierarchical categories, or get quick information\nabout products with the blasting fast filter across all your products.\n\nIntegrated Inventory Management\n-------------------------------\n\nConsolidate all your Sales Teams in real time: stores, ecommerce, sales\nteams. Get real time control of the inventory and accurate forecasts to manage\nprocurements.\n\nA full warehouse management system at your fingertips: get information about\nproducts availabilities, trigger procurement requests, etc.\n\nDeliver in-store customer services\n----------------------------------\n\nGive your shopper a strong experience by integrating in-store customer\nservices. Handle reparations, track warantees, follow customer claims, plan\ndelivery orders, etc.\n\nInvoicing & Accounting Integration\n----------------------------------\n\nProduce customer invoices in just a few clicks. Control sales and cash in real\ntime and use Odoo's powerful reporting to make smarter decisions to improve\nyour store's efficiency.\n\nNo more hassle of having to integrate softwares: get all your sales and\ninventory operations automatically posted in your G/L.\n\nUnified Data Amongst All Shops\n------------------------------\n\nGet new products, pricing strategies and promotions applied automatically to\nselected stores. Work on a unified customer base. No complex interface is\nrequired to pilot a global strategy amongst all your stores.\n\nWith Odoo as a backend, you have a system proven to be perfectly suitable for\nsmall stores or large multinationals.\n\nKnow your customers - in store and out\n--------------------------------------\n\nSuccessful brands integrates all their customer relationship accross all their\nchannels to develop accurate customer profile and communicate with shoppers as\nthey make buying decisions, in store or online.\n\nWith Odoo, you get a 360° customer view, including cross-channel sales,\ninteraction history, profiles, and more.\n\n""}",t,f,f,LGPL-3,40,f,f,,,,,"","","",official,
